url,property_code,property_type,member_code,agency_code,type_slug,price_baht,price_history,province,district,subdistrict,deed_type,land_size,usable_area,bedrooms,bathrooms,contact_name,agency_name,contact_info,source_url,posted_date,updated_date,is_auction,scraped_at
https://www.taladnudbaan.com/property/townhouse/LED/2001574,LED260220953803,ทาวน์เฮ้าส์,LED,2001574,townhouse,46600,,สกลนคร,สว่างแดนดิน,พันนา,78347,"0 ไร่, 0 งาน, 31 ตร.ว.",,,,"นางสาวฤทัยรัตน์ ผิวผ่อง,",กรมบังคับคดี,(042)722147-9,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2557&Law_Court_ID=413&deed_no=78347&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%BC%BA.526,20-ก.พ.-69,12-มิ.ย.-69,TRUE,36:20.2
https://www.taladnudbaan.com/property/single-house/LED/2000802,LED260220957455,บ้านเดี่ยว,LED,2000802,single-house,46550,,สกลนคร,บ้านม่วง,มาย,1291,"0 ไร่, 0 งาน, 61 ตร.ว.",,,,"นางสาวฤทัยรัตน์ ผิวผ่อง,",กรมบังคับคดี,(042)722147-9,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=413&deed_no=1291&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%BC%BAE.996,20-ก.พ.-69,12-มิ.ย.-69,TRUE,36:21.6
https://www.taladnudbaan.com/property/residential-land-lot/LED/1974490,LED260206939298,ที่ดินเปล่า,LED,1974490,residential-land-lot,46547,,พิจิตร,บึงนาราง,บึงนาราง,2412,"1 ไร่, 0 งาน, 77.40 ตร.ว.",,,,"นางสาวชนกนาถ ศรีประภา,นางสาวธนันญ์ภร จันทร์ชื่น",กรมบังคับคดี,"(056) 613107,613108",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=605&deed_no=2412&addrno=-&law_suit_no=%BC%BAE.2339,9-ก.พ.-69,15-มิ.ย.-69,TRUE,36:23.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/1976790,LED260310966964,ที่ดินเปล่า,LED,1976790,residential-land-lot,46500,,อุบลราชธานี,เมืองอุบลราชธานี,หนองบ่อ,51428,"0 ไร่, 1 งาน, 0 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2560&Law_Court_ID=320&deed_no=51428&addrno=-&law_suit_no=%BC%BA.3902,13-มี.ค.-69,22-มิ.ย.-69,TRUE,36:24.5
https://www.taladnudbaan.com/property/residential-land-lot/LED/2040763,LED260426998335,ที่ดินเปล่า,LED,2040763,residential-land-lot,46500,,แพร่,สูงเม่น,ร่องกาศ,6655,"0 ไร่, 0 งาน, 93 ตร.ว.",,,,"นายธวัชชัย ลือเท่ง,",กรมบังคับคดี,(054)521047-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=604&deed_no=6655&addrno=-&law_suit_no=%BC%BAE.4377,22-พ.ค.-69,22-พ.ค.-69,TRUE,36:25.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/1973855,LED2605181015901,ที่ดินเปล่า,LED,1973855,residential-land-lot,46485,,มหาสารคาม,เมืองมหาสารคาม,แก่งเลิงจาน,45139,"0 ไร่, 1 งาน, 3.30 ตร.ว.",,,,"นายเอกพัฒน์ ปากแก้ว,",กรมบังคับคดี,"(043)723724,743197",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2562&Law_Court_ID=406&deed_no=45139&addrno=-&law_suit_no=%BC%BA.5382,22-พ.ค.-69,22-พ.ค.-69,TRUE,36:27.2
https://www.taladnudbaan.com/property/residential-land-lot/LED/1859685,LED251223913001,ที่ดินเปล่า,LED,1859685,residential-land-lot,46480,,นครศรีธรรมราช,ปากพนัง,หูล่อง,44266,"0 ไร่, 0 งาน, 58.10 ตร.ว.",,,,"นายภาณุวัฒน์ เสตะพันธ์,นายปริญญา ฐานะวัฒนา",กรมบังคับคดี,"(075)517761,518627",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=812&deed_no=44266&addrno=-&law_suit_no=%E0%B8%9C%E0%B8%9AE.642,7-ม.ค.-69,11-มิ.ย.-69,TRUE,36:28.6
https://www.taladnudbaan.com/property/residential-land-lot/LED/1980850,LED260206938926,ที่ดินเปล่า,LED,1980850,residential-land-lot,46475,,ปัตตานี,ปะนาเระ,ปะนาเระ,65896,"0 ไร่, 2 งาน, 86 ตร.ว.",,,,"นางสาวฌัลลิกา ทองไชย,นายภาณุมาศ ดิสสระ",กรมบังคับคดี,(073)335 162-3,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2557&Law_Court_ID=906&deed_no=65896&addrno=-&law_suit_no=%BC%BA.155,9-ก.พ.-69,15-มิ.ย.-69,TRUE,36:30.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/2051763,LED2606061026107,ที่ดินเปล่า,LED,2051763,residential-land-lot,46463,,อุบลราชธานี,ดอนมดแดง,ท่าเมือง,15647,"0 ไร่, 0 งาน, 88.50 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2561&Law_Court_ID=804&deed_no=15647&addrno=-&law_suit_no=%BC%BA.120,12-มิ.ย.-69,12-มิ.ย.-69,TRUE,36:31.4
https://www.taladnudbaan.com/property/residential-land-lot/LED/1972154,LED260206943129,ที่ดินเปล่า,LED,1972154,residential-land-lot,46460,,แพร่,เมืองแพร่,ร่องฟอง,92715,"0 ไร่, 2 งาน, 2 ตร.ว.",,,,"นายธวัชชัย ลือเท่ง,",กรมบังคับคดี,(054)521047-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2556&Law_Court_ID=102&deed_no=92715&addrno=-&law_suit_no=%CD.9222,9-ก.พ.-69,11-พ.ค.-69,TRUE,36:32.8
https://www.taladnudbaan.com/property/residential-land-lot/LED/2010970,LED260310968569,ที่ดินเปล่า,LED,2010970,residential-land-lot,46416,,อุบลราชธานี,เขมราฐ,แก้งเหนือ,34624,"0 ไร่, 0 งาน, 96.70 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2557&Law_Court_ID=302&deed_no=34624&addrno=-&law_suit_no=%BC%BA.1147,10-มี.ค.-69,19-มิ.ย.-69,TRUE,36:34.2
https://www.taladnudbaan.com/property/residential-land-lot/LED/1972262,LED260206938012,ที่ดินเปล่า,LED,1972262,residential-land-lot,46400,,ยะลา,รามัน,ท่าธง,8472,"0 ไร่, 2 งาน, 32 ตร.ว.",,,,"นายณัฐกร อิ่มอุไร,นายอภิพงศ์ อามีเราะ",กรมบังคับคดี,(073)361256,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2565&Law_Court_ID=905&deed_no=8472&addrno=-&law_suit_no=%BC%BAE.1108,9-ก.พ.-69,15-มิ.ย.-69,TRUE,36:35.5
https://www.taladnudbaan.com/property/residential-land-lot/LED/1932739,LED251216907842,ที่ดินเปล่า,LED,1932739,residential-land-lot,46400,,สกลนคร,อากาศอำนวย,อากาศ,32218,"0 ไร่, 2 งาน, 32 ตร.ว.",,,,"นางธมลพรรณ ชาบัว,นางสาวรุ่งทิวา ภูคงคำ",กรมบังคับคดี,(042)716297-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2560&Law_Court_ID=405&deed_no=32218&addrno=-&law_suit_no=%BC%BA.1127,7-ม.ค.-69,2-มิ.ย.-69,TRUE,36:36.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/1950456,LED260129934091,ที่ดินเปล่า,LED,1950456,residential-land-lot,46400,,ชัยภูมิ,หนองบัวแดง,หนองบัวแดง,6645,"0 ไร่, 0 งาน, 58 ตร.ว.",,,,"นางสาวเอรวรรณ ศิริมังฆศรี,นายชำนาญ แย้มชัยภูมิ",กรมบังคับคดี,(044)056530-2,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2564&Law_Court_ID=306&deed_no=6645&addrno=-&law_suit_no=%BC%BAE.924,9-ก.พ.-69,5-พ.ค.-69,TRUE,36:38.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/1962882,LED260111923875,ที่ดินเปล่า,LED,1962882,residential-land-lot,46400,,พะเยา,ภูกามยาว,ดงเจน,11503,"0 ไร่, 0 งาน, 58 ตร.ว.",,,,"นางสาวอังคณา แซ่จ้อง,นายปริญญา เดชวงศ์ญา",กรมบังคับคดี,(054)484501-3,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=505&deed_no=11503&addrno=-&law_suit_no=%E0%B8%9C%E0%B8%9A.927,9-ก.พ.-69,11-มิ.ย.-69,TRUE,36:39.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/1793517,LED2605311023284,ที่ดินเปล่า,LED,1793517,residential-land-lot,46360,,ลำปาง,งาว,บ้านหวด,27731,"0 ไร่, 1 งาน, 22 ตร.ว.",,,,"นายชัยรัตน์ จันทร์ผง,",กรมบังคับคดี,"(054)224920,226660",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=507&deed_no=27731&addrno=-&law_suit_no=%BC%BAE.3222,5-มิ.ย.-69,5-มิ.ย.-69,TRUE,36:41.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/2033329,,,,,,,,,,,,,,,,,,,,,,,36:41.6
https://www.taladnudbaan.com/property/residential-land-lot/LED/1925470,LED251215905573,ที่ดินเปล่า,LED,1925470,residential-land-lot,46250,,อุบลราชธานี,สว่างวีระวงศ์,ท่าช้าง,4524,"0 ไร่, 0 งาน, 74 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=320&deed_no=4524&addrno=-&law_suit_no=1566,7-ม.ค.-69,22-พ.ค.-69,TRUE,36:42.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/2016376,LED260327979180,ที่ดินเปล่า,LED,2016376,residential-land-lot,46250,,อุบลราชธานี,สว่างวีระวงศ์,ท่าช้าง,4524,"0 ไร่, 0 งาน, 74 ตร.ว.",,,,"นายกิจจา ศรีเสริม,นายอัฐพงศ์ พรมโคตร",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=320&deed_no=4524&addrno=-&law_suit_no=1566,23-เม.ย.-69,15-มิ.ย.-69,TRUE,36:44.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/1998350,LED260219953389,ที่ดินเปล่า,LED,1998350,residential-land-lot,46207,,พัทลุง,ป่าบอน,หนองธง,14557,"0 ไร่, 2 งาน, 0.90 ตร.ว.",,,,"นายเวนิชย์ พฤกษารัตน์,นางสาวอารีย์ ฉิมประสิทธิ์",กรมบังคับคดี,"(074)611677,612401",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2556&Law_Court_ID=902&deed_no=14557&addrno=-&law_suit_no=%BC%BA.667,13-มี.ค.-69,20-พ.ค.-69,TRUE,36:45.6
https://www.taladnudbaan.com/property/residential-land-lot/LED/2052195,LED2605081007903,ที่ดินเปล่า,LED,2052195,residential-land-lot,46200,,ปัตตานี,หนองจิก,บ่อทอง,6902,"0 ไร่, 0 งาน, 92.40 ตร.ว.",,,,"นางสาวฌัลลิกา ทองไชย,นายภาณุมาศ ดิสสระ",กรมบังคับคดี,(073)335 162-3,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2559&Law_Court_ID=906&deed_no=6902&addrno=-&law_suit_no=%BC%BA.218,22-พ.ค.-69,22-พ.ค.-69,TRUE,36:46.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/1956174,LED260129934090,ที่ดินเปล่า,LED,1956174,residential-land-lot,46200,,หนองคาย,โพนพิสัย,กุดบง,28554,"0 ไร่, 1 งาน, 54 ตร.ว.",,,,"นายนพดล ลิ้มพานิชย์,นายธนกฤต พ่วงทรัพย์",กรมบังคับคดี,(042)423201-2,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2559&Law_Court_ID=407&deed_no=28554&addrno=-&law_suit_no=%BC%BA.2462,9-ก.พ.-69,11-พ.ค.-69,TRUE,36:48.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/2055715,LED260427999951,ที่ดินเปล่า,LED,2055715,residential-land-lot,46085,,ร้อยเอ็ด,โพนทอง,สระนกแก้ว,43779,"0 ไร่, 0 งาน, 70.90 ตร.ว.",,,,"นายจิระยุทธ รจพจน์,นางสาวเสาวนีย์ ชาววัง",กรมบังคับคดี,"(043)514321-2,519161",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2568&Law_Court_ID=403&deed_no=43779&addrno=-&law_suit_no=%BC%BAE.2221,22-พ.ค.-69,22-พ.ค.-69,TRUE,36:49.7
https://www.taladnudbaan.com/property/single-house/LED/2059820,LED2605131012881,บ้านเดี่ยว,LED,2059820,single-house,46080,,แพร่,สอง,บ้านหนุน,20750,"0 ไร่, 0 งาน, 72 ตร.ว.",,,,"นายธวัชชัย ลือเท่ง,",กรมบังคับคดี,(054)521047-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2568&Law_Court_ID=706&deed_no=20750&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%BC%BAE.1104,14-พ.ค.-69,14-พ.ค.-69,TRUE,36:51.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/2015754,LED260320977428,ที่ดินเปล่า,LED,2015754,residential-land-lot,46060,,ราชบุรี,โพธาราม,ดอนทราย,52982,"0 ไร่, 0 งาน, 47 ตร.ว.",,,,"นางสาวรัตนา สบายพร,นางสาวรุจิรา ไกรนรา",กรมบังคับคดี,(032)326011-2,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2562&Law_Court_ID=047&deed_no=52982&addrno=-&law_suit_no=%C1%C2.962,23-เม.ย.-69,23-เม.ย.-69,TRUE,36:52.5
https://www.taladnudbaan.com/property/single-house/LED/1987627,LED260315973271,บ้านเดี่ยว,LED,1987627,single-house,46060,,ศรีสะเกษ,ปรางค์กู่,พิมาย,25455,"0 ไร่, 1 งาน, 63 ตร.ว.",,,,"นางสาววิภาพร วรรณสิม,นายวรวุฒิ สาลี",กรมบังคับคดี,"(045)613186,612185-6",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2565&Law_Court_ID=303&deed_no=25455&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%BC%BA.709,16-มี.ค.-69,7-พ.ค.-69,TRUE,36:53.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/2029886,LED260405990861,ที่ดินเปล่า,LED,2029886,residential-land-lot,46050,,กระบี่,เกาะลันตา,เกาะกลาง,10067,"0 ไร่, 0 งาน, 30.70 ตร.ว.",,,,"นายธนิต เดชาทัย,นายชโนทัย สุขเพ็ญ",กรมบังคับคดี,(075)623419-21,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=838&deed_no=10067&addrno=-&law_suit_no=%BC%BAE.3083,23-เม.ย.-69,23-เม.ย.-69,TRUE,36:55.2
https://www.taladnudbaan.com/property/residential-land-lot/LED/1960422,LED260109922661,ที่ดินเปล่า,LED,1960422,residential-land-lot,46000,,สกลนคร,เมืองสกลนคร,เชียงเครือ,140578,"0 ไร่, 2 งาน, 0 ตร.ว.",,,,"นางธมลพรรณ ชาบัว,นางสาวรุ่งทิวา ภูคงคำ",กรมบังคับคดี,(042)716297-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2565&Law_Court_ID=405&deed_no=140578&addrno=-&law_suit_no=%BC%BAE.616,9-ก.พ.-69,19-มิ.ย.-69,TRUE,36:56.6
https://www.taladnudbaan.com/property/residential-land-lot/LED/1950221,,,,,,,,,,,,,,,,,,,,,,,36:56.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/2060069,LED2605171013377,ที่ดินเปล่า,LED,2060069,residential-land-lot,46000,,ยโสธร,เมืองยโสธร,หนองหิน,51989,"0 ไร่, 0 งาน, 92 ตร.ว.",,,,"นายรุ่งโรจน์ วันทุมมา,นายจำรูญ ธยาธรรม",กรมบังคับคดี,(045)714065-6,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=307&deed_no=51989&addrno=-&law_suit_no=%BC%BAE.4702,22-พ.ค.-69,22-พ.ค.-69,TRUE,36:58.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/1969030,LED260220955300,ที่ดินเปล่า,LED,1969030,residential-land-lot,46000,,สุรินทร์,เมืองสุรินทร์,นาบัว,61719,"0 ไร่, 0 งาน, 92 ตร.ว.",,,,"นางสาวพรทิพย์ วรรณทอง,",กรมบังคับคดี,"(044)511895,511898",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2561&Law_Court_ID=304&deed_no=61719&addrno=-&law_suit_no=%BC%BA.1050,13-มี.ค.-69,26-มิ.ย.-69,TRUE,36:59.6
https://www.taladnudbaan.com/property/residential-land-lot/LED/2059509,LED2605071003698,ที่ดินเปล่า,LED,2059509,residential-land-lot,46000,,ลพบุรี,พัฒนานิคม,พัฒนานิคม,7841,"0 ไร่, 0 งาน, 92 ตร.ว.",,,,"นางสาวจิตตา นนท์ประสาท,นางสาวปิยนาฎ เพลามี",กรมบังคับคดี,(036)782200-1,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2561&Law_Court_ID=124&deed_no=7841&addrno=-&law_suit_no=%BC%BA.5462,22-พ.ค.-69,2-มิ.ย.-69,TRUE,37:01.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/1950222,,,,,,,,,,,,,,,,,,,,,,,37:01.4
https://www.taladnudbaan.com/property/residential-land-lot/LED/1995295,,,,,,,,,,,,,,,,,,,,,,,37:01.7
https://www.taladnudbaan.com/property/residential-land-lot/LED/1988808,LED260418994292,ที่ดินเปล่า,LED,1988808,residential-land-lot,46000,,สงขลา,นาหม่อม,พิจิตร,7722,"0 ไร่, 0 งาน, 23 ตร.ว.",,,,"นางปุญญธิดา สนธิคุณ,นายภานุวัฒน์ ปานประดิษฐ์",กรมบังคับคดี,"(074)311292,314904",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2562&Law_Court_ID=901&deed_no=7722&addrno=-&law_suit_no=%BC%BA.650,23-เม.ย.-69,23-เม.ย.-69,TRUE,37:03.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/2007291,LED260316974829,ที่ดินเปล่า,LED,2007291,residential-land-lot,45990,,แพร่,ลอง,เวียงต้า,19315,"1 ไร่, 1 งาน, 11 ตร.ว.",,,,"นายธวัชชัย ลือเท่ง,",กรมบังคับคดี,(054)521047-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2568&Law_Court_ID=507&deed_no=19315&addrno=-&law_suit_no=%BC%BAE.996,23-เม.ย.-69,23-เม.ย.-69,TRUE,37:04.4
https://www.taladnudbaan.com/property/residential-land-lot/LED/1902588,LED251123890380,ที่ดินเปล่า,LED,1902588,residential-land-lot,45900,,นครพนม,ศรีสงคราม,สามผง,9200,"1 ไร่, 1 งาน, 40 ตร.ว.",,,,"นายทองดี นามเสาร์,นายมังครักษ์ อุทกิจ",กรมบังคับคดี,"(042)515461,515463",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2560&Law_Court_ID=405&deed_no=9200&addrno=-&law_suit_no=%BC%BA.815,7-ม.ค.-69,15-มิ.ย.-69,TRUE,37:05.8
https://www.taladnudbaan.com/property/residential-land-lot/LED/2001722,LED260220954388,ที่ดินเปล่า,LED,2001722,residential-land-lot,45900,,มุกดาหาร,ดงหลวง,ชะโนดน้อย,13555,"2 ไร่, 1 งาน, 18 ตร.ว.",,,,"นายธนวิชญ์ อมรสิน,นายนันทชัย โยธา",กรมบังคับคดี,(042)613771-2,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=410&deed_no=13555&addrno=-&law_suit_no=%BC%BA.206,13-มี.ค.-69,15-มิ.ย.-69,TRUE,37:07.2
https://www.taladnudbaan.com/property/residential-land-lot/LED/2017060,LED260316975716,ที่ดินเปล่า,LED,2017060,residential-land-lot,45900,,แพร่,ลอง,ต้าผามอก,29115,"0 ไร่, 2 งาน, 55 ตร.ว.",,,,"นายธวัชชัย ลือเท่ง,",กรมบังคับคดี,(054)521047-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2564&Law_Court_ID=507&deed_no=29115&addrno=-&law_suit_no=%BC%BA.245,23-เม.ย.-69,23-เม.ย.-69,TRUE,37:08.6
https://www.taladnudbaan.com/property/residential-land-lot/LED/2014008,LED260401985222,ที่ดินเปล่า,LED,2014008,residential-land-lot,45900,,สกลนคร,อากาศอำนวย,โพนแพง,21314,"0 ไร่, 1 งาน, 53 ตร.ว.",,,,"นางธมลพรรณ ชาบัว,นางสาวรุ่งทิวา ภูคงคำ",กรมบังคับคดี,(042)716297-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=405&deed_no=21314&addrno=-&law_suit_no=%BC%BA.1507,23-เม.ย.-69,23-เม.ย.-69,TRUE,37:09.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/1960132,,,,,,,,,,,,,,,,,,,,,,,37:10.2
https://www.taladnudbaan.com/property/residential-land-lot/LED/2034339,LED260327978886,ที่ดินเปล่า,LED,2034339,residential-land-lot,45800,,ชัยภูมิ,จัตุรัส,กุดน้ำใส,42619,"1 ไร่, 0 งาน, 58 ตร.ว.",,,,"ว่าที่ ร้อยตรีหญิงพัชรี เหมืองเพิ่ม,นายคมสัน ศรีชัย",กรมบังคับคดี,(044)817225-6,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2565&Law_Court_ID=306&deed_no=42619&addrno=-&law_suit_no=%BC%BAE.2710,23-เม.ย.-69,23-เม.ย.-69,TRUE,37:11.5
https://www.taladnudbaan.com/property/residential-land-lot/LED/2072651,LED2605301022928,ที่ดินเปล่า,LED,2072651,residential-land-lot,45800,,ปัตตานี,ยะหริ่ง,ตาลีอายร์,29867,"1 ไร่, 0 งาน, 58 ตร.ว.",,,,"นางสาวฌัลลิกา ทองไชย,นายภาณุมาศ ดิสสระ",กรมบังคับคดี,(073)335 162-3,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2554&Law_Court_ID=906&deed_no=29867&addrno=-&law_suit_no=1263,4-มิ.ย.-69,4-มิ.ย.-69,TRUE,37:12.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/2001327,LED260310967335,ที่ดินเปล่า,LED,2001327,residential-land-lot,45760,,อุบลราชธานี,ดอนมดแดง,ท่าเมือง,19938,"0 ไร่, 1 งาน, 60 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=302&deed_no=19938&addrno=-&law_suit_no=%BC%BAE.528,13-มี.ค.-69,22-มิ.ย.-69,TRUE,37:14.2
https://www.taladnudbaan.com/property/residential-land-lot/LED/2020528,LED260316975081,ที่ดินเปล่า,LED,2020528,residential-land-lot,45720,,แพร่,เมืองแพร่,ร่องฟอง,92725,"0 ไร่, 1 งาน, 52.40 ตร.ว.",,,,"นายธวัชชัย ลือเท่ง,",กรมบังคับคดี,(054)521047-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2554&Law_Court_ID=202&deed_no=92725&addrno=-&law_suit_no=3435,23-เม.ย.-69,23-เม.ย.-69,TRUE,37:15.7
https://www.taladnudbaan.com/property/residential-land-lot/LED/2058444,,,,,,,,,,,,,,,,,,,,,,,37:16.0
https://www.taladnudbaan.com/property/residential-land-lot/LED/1954470,LED260108921271,ที่ดินเปล่า,LED,1954470,residential-land-lot,45656,,ขอนแก่น,เมืองขอนแก่น,บ้านค้อ,261952,"0 ไร่, 1 งาน, 75.60 ตร.ว.",,,,"นายสุรนนท์ มีลุน,นายฉัตรชัย วะชุม",กรมบังคับคดี,(043) 236407,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=323&deed_no=261952&addrno=-&law_suit_no=%BC%BAE.8545,9-ก.พ.-69,12-มิ.ย.-69,TRUE,37:17.4
https://www.taladnudbaan.com/property/residential-land-lot/LED/2023371,LED260320977385,ที่ดินเปล่า,LED,2023371,residential-land-lot,45653,,ลำพูน,บ้านโฮ่ง,หนองปลาสะวาย,19375,"0 ไร่, 2 งาน, 2.90 ตร.ว.",,,,"นางสาวนิพรัชนี ปิ่นตา,นางสาวพรรณรุ่ง กำลังว่อง",กรมบังคับคดี,(053)525516,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2561&Law_Court_ID=504&deed_no=19375&addrno=-&law_suit_no=%BE.905,23-เม.ย.-69,18-มิ.ย.-69,TRUE,37:18.7
https://www.taladnudbaan.com/property/single-house/LED/1986095,LED260219951832,บ้านเดี่ยว,LED,1986095,single-house,45606,,พังงา,ตะกั่วทุ่ง,หล่อยูง,14803,"0 ไร่, 0 งาน, 80 ตร.ว.",,,,"ว่าที่ ร้อยตรีสมบัติ ศรีรัฐ,นายวรพงศ์ วงศ์พานิช",กรมบังคับคดี,(076)460616-7,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=050&deed_no=14803&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%C1.264,20-ก.พ.-69,24-มิ.ย.-69,TRUE,37:20.0
https://www.taladnudbaan.com/property/residential-land-lot/LED/1977193,,,,,,,,,,,,,,,,,,,,,,,37:20.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/1930706,LED251215905980,ที่ดินเปล่า,LED,1930706,residential-land-lot,45585,,อุบลราชธานี,สว่างวีระวงศ์,ท่าช้าง,81,"0 ไร่, 1 งาน, 1.30 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2560&Law_Court_ID=320&deed_no=81&addrno=-&law_suit_no=%BC%BA.9957,7-ม.ค.-69,6-มิ.ย.-69,TRUE,37:21.7
